#Object,	Type,	Filename,	Age,	Age_flag,	Delta,	AB?,	min_wl,	max_wl,	Redshift
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-26_06-07-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	3341.44	7458.72	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-26_06-44-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	5994.82	9989.6	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-27_05-18-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	3340.55	7457.74	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-27_06-09-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	5994.9	9989.37	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-29_05-22-02_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3340.72	7457.67	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-29_06-13-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	5994.17	9988.65	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-30_05-47-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3341.44	7458.53	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-30_06-37-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	5994.8	9989.4	0.0368
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-04-22_06-41-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-37.0	1	-9.99	0	3637.34	9228.48	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-04-23_07-02-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-36.0	1	-9.99	0	3341.06	7457.71	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-04-23_07-28-02_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-36.0	1	-9.99	0	5986.54	9980.75	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-04-29_02-09-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-30.0	1	-9.99	0	3341.5	7457.78	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-04-29_02-35-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-30.0	1	-9.99	0	5988.11	9982.46	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-05-01_05-11-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-28.0	1	-9.99	0	3340.75	7457.67	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-05-01_05-37-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-28.0	1	-9.99	0	5987.03	9982.04	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-06-01_02-36-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	3.0	1	-9.99	0	3341.21	7457.9	0.0245
sn2017dcc	Ic-broad	Spectra/trimmed_SN2017dcc_2017-06-01_03-14-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	3.0	1	-9.99	0	5986.5	9981.76	0.0245
sn2016dsg	Ic-broad	Spectra/trimmed_Gaia16afe_2016-02-26_03-50-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3648.59	9239.4	0.039
sn2016dsg	Ic-broad	Spectra/trimmed_Gaia16afe_2016-03-07_03-46-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3649.63	9241.8	0.039
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-01-28_07-13-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3341.03	7458.62	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-01-28_07-39-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	5989.34	9983.15	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-05_08-10-24_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	7.0	0	-9.99	0	3343.05	7460.6	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-05_08-36-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	7.0	0	-9.99	0	5990.57	9984.2	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-16_07-04-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	18.0	0	-9.99	0	3345.67	7462.22	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-16_08-36-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	18.0	0	-9.99	0	5992.17	9985.25	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-25_06-46-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	27.0	0	-9.99	0	3345.55	7462.55	0.0146
sn2016P	Ic-broad	Spectra/trimmed_SN2016P_2016-02-25_08-18-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	27.0	0	-9.99	0	5992.03	9985.49	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-21_03-44-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-649.0	0	-9.99	0	3362.2	7486.96	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-21_04-00-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	6014.94	10009.43	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-30_04-45-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	0	-9.99	0	3361.66	7486.26	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-30_05-06-47_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	0	-9.99	0	6012.04	10007.84	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2015-02-27_07-37-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	346.0	0	-9.99	0	3654.95	9245.9	0.0146
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-21_03-44-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	3362.2	7486.96	0.005
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-21_04-00-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	6014.94	10009.43	0.005
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-30_04-45-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	0	-9.99	0	3361.66	7486.26	0.005
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2014-04-30_05-06-47_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	0	-9.99	0	6012.04	10007.84	0.005
sn2014ad	Ic-broad	Spectra/trimmed_SN2014ad_2015-02-27_07-37-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	346.0	0	-9.99	0	3654.95	9245.9	0.005
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-01-03_07-31-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	416.0	0	-9.99	0	3674.15	9271.25	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-01-08_07-33-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	421.0	0	-9.99	0	3362.58	7485.77	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-01-09_07-21-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	422.0	0	-9.99	0	6013.11	10007.73	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-01-30_05-20-18_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	443.0	0	-9.99	0	3362.5	7485.54	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-01-30_07-59-02_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	443.0	0	-9.99	0	6021.96	9988.76	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-02-22_04-16-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	466.0	0	-9.99	0	6011.42	10006.93	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-02-23_04-21-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	467.0	0	-9.99	0	3362.55	7486.0	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-03-09_04-14-31_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	481.0	0	-9.99	0	3647.03	9267.56	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-04-22_23-43-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	526.0	0	-9.99	0	3647.41	9273.37	0.163
LSQ14an	SLSN-I	Spectra/trimmed_LSQ14an_2014-04-23_01-45-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	526.0	0	-9.99	0	3647.41	9273.37	0.163
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-14_00-28-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	3664.46	9258.94	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-21_00-46-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3352.89	7471.95	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-21_01-12-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	6001.97	9994.15	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-22_23-34-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	5.0	0	-9.99	0	3354.78	7477.36	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-23_00-05-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	6.0	0	-9.99	0	6005.57	9999.09	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-29_23-39-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	12.0	0	-9.99	0	3352.51	7471.62	0.0076
sn2012hn	Ic-Ca-Rich	Spectra/trimmed_SN2012hn_2012-04-30_00-25-32_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	6001.52	9993.87	0.0076
sn2019bkc	Ic-norm	Spectra/trimmed_SN2019bkc_2019-03-07_05-16-02_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	2.0	0	-9.99	0	3642.44	9233.36	0.04
sn2019bkc	Ic-norm	Spectra/trimmed_SN2019bkc_2019-03-09_05-56-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3341.99	7457.78	0.04
sn2019ape	Ic-norm	Spectra/trimmed_SN2019ape_2019-02-08_06-04-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	9.0	0	-9.99	0	3643.27	9234.31	0.02
sn2019ape	Ic-norm	Spectra/trimmed_SN2019ape_2019-02-25_04-00-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	5995.58	9989.77	0.02
sn2019ape	Ic-norm	Spectra/trimmed_SN2019ape_2019-02-25_05-01-11_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	3340.78	7456.65	0.02
sn2019ape	Ic-norm	Spectra/trimmed_SN2019ape_2019-03-08_04-22-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	37.0	0	-9.99	0	3638.44	9229.36	0.02
sn2018kzr	Ic-pec	Spectra/trimmed_SN2018kzr_2018-12-30_07-36-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	2.0	0	-9.99	0	3642.5	9233.46	0.056
sn2018kzr	Ic-pec	Spectra/trimmed_SN2018kzr_2018-12-31_05-56-13_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	3.0	0	-9.99	0	3642.75	9234.14	0.056
sn2018kzr	Ic-pec	Spectra/trimmed_SN2018kzr_2019-01-01_04-06-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3341.27	7457.81	0.056
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-03_07-29-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3642.29	9233.7	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-10_06-51-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	3340.92	7457.52	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-10_07-17-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	6002.34	9994.98	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-18_05-32-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	19.0	0	-9.99	0	3340.84	7457.38	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-18_06-41-37_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	19.0	0	-9.99	0	6000.35	9995.18	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-10-31_07-45-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	3340.9	7457.61	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-11-01_07-48-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	33.0	0	-9.99	0	6000.31	9995.99	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-11-16_06-13-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	48.0	0	-9.99	0	3642.57	9233.6	0.0116
sn2018gsk	Ic-norm	Spectra/trimmed_SN2018gsk_2018-12-10_05-11-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	72.0	0	-9.99	0	3641.9	9234.18	0.0116
sn2018ec	Ic-norm	Spectra/trimmed_SN2018ec_2018-01-12_06-20-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-10.0	0	-9.99	0	3648.76	9239.49	0.009
sn2018ec	Ic-norm	Spectra/trimmed_SN2018ec_2018-01-17_03-09-46_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	3642.81	9235.27	0.009
sn2018ec	Ic-norm	Spectra/trimmed_SN2018ec_2018-02-16_06-42-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	25.0	0	-9.99	0	3648.26	9239.94	0.009
sn2018ec	Ic-norm	Spectra/trimmed_SN2018ec_2018-03-10_05-31-30_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	47.0	0	-9.99	0	3647.34	9238.94	0.009
sn2017fwm	Ic-norm	Spectra/trimmed_SN2017fwm_2017-08-22_02-34-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	22.0	0	-9.99	0	3647.4	9238.79	0.016
sn2017fwm	Ic-norm	Spectra/trimmed_SN2017fwm_2018-03-24_07-41-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	236.0	0	-9.99	0	3638.05	9229.59	0.016
sn2017fwm	Ic-norm	Spectra/trimmed_SN2017fwm_2018-03-24_08-15-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	236.0	0	-9.99	0	3643.05	9234.59	0.016
sn2017dio	Ic-norm	Spectra/trimmed_SN2017dio_2017-04-30_02-11-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	3639.05	9230.17	0.037
sn2017dio	Ic-norm	Spectra/trimmed_SN2017dio_2017-05-01_02-56-11_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-4.0	0	-9.99	0	3340.75	7457.67	0.037
sn2017dio	Ic-norm	Spectra/trimmed_SN2017dio_2017-06-02_00-52-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	28.0	0	-9.99	0	3340.97	7457.64	0.037
sn2017dio	Ic-norm	Spectra/trimmed_SN2017dio_2017-06-02_01-23-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	28.0	0	-9.99	0	5986.43	9981.34	0.037
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-18_06-52-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-4.0	0	-9.99	0	3341.65	7458.22	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-18_07-08-36_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-4.0	0	-9.99	0	5987.39	9982.35	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-19_06-15-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	5986.19	9980.47	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-20_02-21-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-2.0	0	-9.99	0	3337.71	7453.56	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-20_02-52-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-2.0	0	-9.99	0	5985.24	9979.41	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-21_02-21-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3337.42	7453.78	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-21_02-52-36_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	5984.03	9978.51	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-22_02-06-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	0.0	0	-9.99	0	3337.33	7453.44	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-11-22_02-37-19_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	0.0	0	-9.99	0	5984.03	9978.42	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2016-12-18_05-34-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	3640.59	9234.13	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-01-06_05-26-38_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	45.0	0	-9.99	0	3637.59	9231.21	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-01-18_02-12-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	57.0	0	-9.99	0	3630.9	9224.35	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-01-26_03-14-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	65.0	0	-9.99	0	5981.8	9975.79	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-02-05_02-50-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	75.0	0	-9.99	0	5980.88	9975.01	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-02-25_00-51-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	95.0	0	-9.99	0	3631.55	9224.02	0.004
sn2016iae	Ic-norm	Spectra/trimmed_SN2016iae_2017-03-06_00-13-11_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	104.0	0	-9.99	0	3333.12	7449.48	0.004
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-01_07-15-10_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	3362.16	7484.99	0.008
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-01_07-31-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	6013.0	10008.06	0.008
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-06_08-04-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-0.0	0	-9.99	0	3361.75	7485.23	0.008
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-06_08-20-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-0.0	0	-9.99	0	6012.94	10007.95	0.008
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-08_08-31-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	2.0	0	-9.99	0	3361.71	7485.35	0.008
sn2014L	Ic-norm	Spectra/trimmed_SN2014L_2014-02-08_08-46-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	2.0	0	-9.99	0	6011.66	10006.0	0.008
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-09_02-32-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-6.0	0	-9.99	0	3351.44	7472.05	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-09_02-58-31_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-6.0	0	-9.99	0	6002.37	9994.33	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-11_08-55-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-4.0	0	-9.99	0	3669.98	9264.01	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-18_06-26-32_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	3.0	0	-9.99	0	3669.15	9264.86	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-25_03-12-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	3348.55	7468.91	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-08-25_03-37-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	5999.58	9991.25	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-09-10_03-42-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	3670.18	9265.17	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-09-16_03-53-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	3654.24	9248.03	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-10-15_01-37-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	61.0	0	-9.99	0	3669.7	9266.37	0.0137
LSQ12dwl	Ic-norm	Spectra/trimmed_LSQ12dwl_2012-12-07_01-05-13_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	114.0	0	-9.99	0	3669.61	9265.98	0.0137
sn2019asz	IIP	Spectra/trimmed_SN2019asz_2019-02-10_06-22-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-46.0	0	-9.99	0	3642.8	9234.35	0.025
sn2019asz	IIP	Spectra/trimmed_SN2019asz_2019-02-27_07-52-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-29.0	0	-9.99	0	3640.97	9233.35	0.025
sn2019asz	IIP	Spectra/trimmed_SN2019asz_2019-03-07_07-15-41_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-21.0	0	-9.99	0	3341.99	7457.77	0.025
sn2019asz	IIP	Spectra/trimmed_SN2019asz_2019-03-17_05-45-28_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-11.0	0	-9.99	0	3341.01	7456.79	0.025
sn2018ldu	IIP	Spectra/trimmed_SN2018ldu_2019-01-09_06-50-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-42.0	0	-9.99	0	3642.1	9234.58	0.0267
sn2018ldu	IIP	Spectra/trimmed_SN2018ldu_2019-01-13_05-52-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-38.0	0	-9.99	0	3640.21	9233.49	0.0267
sn2018ldu	IIP	Spectra/trimmed_SN2018ldu_2019-03-07_04-24-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	15.0	0	-9.99	0	3638.44	9229.36	0.0267
sn2018kpo	IIP	Spectra/trimmed_SN2018kpo_2018-12-30_02-56-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-24.0	0	-9.99	0	3341.74	7458.07	0.017
sn2018kpo	IIP	Spectra/trimmed_SN2018kpo_2018-12-30_04-06-53_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-24.0	0	-9.99	0	5997.91	9992.66	0.017
sn2018kpo	IIP	Spectra/trimmed_SN2018kpo_2019-01-08_04-36-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-15.0	0	-9.99	0	3642.36	9234.71	0.017
sn2018kpo	IIP	Spectra/trimmed_SN2018kpo_2019-02-01_01-44-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	9.0	0	-9.99	0	3642.44	9235.23	0.017
sn2018kpo	IIP	Spectra/trimmed_SN2018kpo_2019-03-08_00-23-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	44.0	0	-9.99	0	3638.44	9229.36	0.017
